max_rouge,articles,references,max_rouge_rouge-1,max_rouge_rouge-2,max_rouge_rouge-l
"First responder research predominantly targets police officers (e.g. ; ), firefighters (e.g. ), search and rescue personnel such as those in National Guard services (e.g. ), ambulance personnel (emergency medical technicians and paramedics; e.g. ) and military personnel . The severity and pervasiveness of these difficulties prompt a necessary consideration of the coping methods employed by first responders. Yet not all significant coping strategies can be neatly categorized as being purely approach or avoidance based.There are likely differential experiences across first responder agencies that may not be fully captured by the overall model. Future research may benefit from oversampling female first responders and smaller first responder agencies in order to allow for more meaningful comparisons . A Model of First responder Coping: An Approach/Avoidance BifurcationThe present study highlights multiple pathways for first responders to increase their well being in the face of work stress. Firstly, it indicates the numerous areas for intervention, while also noting that an integrative philosophy, involving both approach and avoidance coping strategies, physical health behaviours and methods of seeking social support could prove most beneficial. Stress exposure resulted in an increase in avoidance coping, which in turn was associated with an increase in substance use and ultimately a decrease in well being.",PMC6525630.json,"the work of first responders is fraught with numerous stressors, ranging from potentially traumatic critical incidents to institutional strains. the severity and pervasiveness of these difficulties prompt a necessary consideration of the coping methods employed by first responders. the present study developed an empirical model of first responder coping strategies, based upon a nationally representative survey sample of first responders. participants were drawn from swedish first responders in the following occupations: coast guard, customs control, military, emergency medical services, fire department and police services. in the final model, exposure to stress related to well being through several indirect paths that in sum accounted for the original direct relationship between these constructs. these several indirect paths were classified theoretically as either approach or avoidance coping behaviours or subsequent health outcomes. in general, approach coping behaviours were related to better well being; and avoidance was related to a decrease in the outcome. the size of the present sample, as well as the diverse nature of the included first responders, suggests that the resulting model may offer a unique insight into potentially adaptive pathways for first responder coping.",0.4974358974358974,0.211340206185567,0.3217551645363188
"The available mouse models of defects in mitochondrial  oxidation of fatty acids are displayed in  . In patients with medium chain acyl CoA dehydrogenase (MCAD)  deficiency (MCADD), the common defect of medium chain fatty acid oxidation, only hepatic symptoms are observed such as fatty liver and impaired glucose metabolism due to prolonged fasting or catabolism during illness . Factors determining the heterogeneous clinical course of disease and the pathophysiology have been studied in gene targeted mouse models of long chain and medium chain fatty acid oxidation defects (; ; ; ; ) .MITOCHONDRIAL FATTY ACID OXIDATION DISORDERS: PATHOPHYSIOLOGICAL STUDIES IN MOUSE MODELS 20532823 Energy deficiency due to impaired long chain fatty acid oxidation especially affects high energetic organs such as the heart or skeletal muscle. Exil and coworkers have shown in different tissues from VLCAD deficient mice that mitochondrial proliferation appears to be compensating for impaired  oxidation and energy deficiency . There are reports from clinical practice in different long chain fatty acid oxidation defects demonstrating prevention of muscle weakness and pain and also episodes of rhabdomyolysis with medium chain triglyceride (MCT) supplementation right prior to exercise providing sufficient energy during increased energy demand .As reviewed here the mouse models representing a range of enzyme deficiencies in the FAO pathway have been instrumental in our further understanding of the pathophysiology of these disorders in human patients. They called this genetic hypothesis synergistic heterozygosity. That is, individuals with two different heterozygous enzyme deficiencies in the same metabolic pathway (mitochondrial fatty acid oxidation) will be at risk for acute metabolic disease. This mechanism may also be of importance in severe clinical manifestations of otherwise milder deficiencies such as VLCADD due to an additional mutation in one of the other fatty acid oxidation enzymes .",PMC2947562.json,"summary mouse models have been designed for a number of fatty acid oxidation defects. studies in these mouse models have demonstrated that different pathogenetic mechanisms play a role in the pathophysiology of defects of fatty acid oxidation. supplementation with l carnitine does not prevent low tissue carnitine levels and induces acylcarnitine production having potentially toxic effects, as presented in very long chain acyl coa dehydrogenase (vlcad) deficient mice. energy deficiency appears to be an important mechanism in the development of cardiomyopathy and skeletal myopathy in fatty acid oxidation defects and is also the underlying mechanism of cold intolerance. hypoglycemia as one major clinical sign in all fatty acid oxidation defects occurs due to a reduced hepatic glucose output and an enhanced peripheral glucose uptake rather than to transcriptional changes that are also observed simultaneously as presented in medium chain acyl coa dehydrogenase (mcad) deficient mice. there are reports that impaired fatty acid oxidation also plays a role in intrauterine life. the embryonic loss demonstrated for some enzyme defects in the mouse supports this hypothesis, however the exact mechanisms are unknown. this observation correlates to maternal hellp syndrome as observed in pregnancies carrying a long chain 3 hydroxyacyl co a dehydrogenase (lchad) deficient fetus. synergistic heterozygosity has been shown in isolated patients and in mouse models to be associated with clinical phenotypes common to fatty acid oxidation disorders. synergistic mutations may also modulate severity of the clinical phenotype and explain in part clinical heterogeneity of fatty acid oxidation defects. in summary, knowledge about the different pathogenetic mechanisms and the resulting pathophysiology allows the development of specific new therapies.",0.5672727272727273,0.19343065693430656,0.2890067758019557
"Furthermore, primary SMCs seeded on fibronectin (FN) de differentiate more quickly in culture than cells seeded on laminin (LN) [, ] and the RGD peptide alone is sufficient to mimic the effects of FN . Strategies to re differentiate cultured SMCs toward a contractile phenotype have been investigated less extensively . In this report, our goal was to assess the ability of RGD bearing PEGDA hydrogels (RGD gels) to support an in vitro transition of cultured human vascular SMCs toward a contractile phenotype .The soluble protein content was determined using the bicinchoninic acid (BCA) protein assay (Pierce Biotechnologies, Rockford, IL). Samples were suspended in sodium dodecyl sulfate polyacrylamide gel electrophoresis (SDS PAGE) sample buffer (final composition: 62.5 mM Tris [pH 6.8], 2% w/v SDS, 10% v/v glycerol, 5% v/v  mercaptoethanol, 25 g/ml bromophenol blue). Membranes were blocked in 4% (w/v) dried milk and probed for smooth muscle  actin (200400 ng/ml, clone 1A4, Santa Cruz), calponin (400 ng/ml, clone CALP, Santa Cruz), and SM 22 (800 ng/ml, polyclonal, H 75, Santa Cruz).The aim of this study was to investigate the ability of synthetic, peptide bearing hydrogel scaffolds to support the re differentiation of cultured vascular SMCs toward a contractile cell phenotype. We observed decreased expression of contractile marker mRNA (with no differences in protein levels) on the LN substrate compared with FN and RGD gels after seeding in serum free media. These results indicate that SMCs cultured on RGD bearing hydrogels can re differentiate toward a contractile phenotype suggesting this material is an excellent candidate for further development as a bioactive scaffold that regulates SMC phenotype in TEBV designs .",PMC2735770.json,"this study reports on the ability of poly(ethylene glycol) diacrylate (pegda) hydrogel scaffolds with pendant integrin binding grgdsp peptides (rgd gels) to support the re differentiation of cultured vascular smooth muscle cells (smcs) toward a contractile phenotype. human coronary smcs were seeded on rgd gels, hydrogels with other extracellular matrix derived peptides, fibronectin (fn) and laminin (ln). differentiation was induced on rgd gels with low serum medium containing soluble heparin, and the differentiation status was monitored by mrna expression, protein expression, and intracellular protein organization of the contractile smooth muscle markers, smooth muscle actin, calponin and sm 22. rgd gels supported a rapid induction (2.7 to 25 fold up regulation) of smc marker gene mrna, with expression levels that were equivalent to fn and ln controls. marker protein levels mirrored the changes in mrna expression, with levels on rgd gels indistinguishable from fn and ln controls. furthermore, these markers co localized in stress fibers within smcs on rgd gels suggesting the recapitulation of a contractile apparatus within the cells. these results indicate that smcs cultured on rgd bearing hydrogels can re differentiate toward a contractile phenotype suggesting this material is an excellent candidate for further development as a bioactive scaffold that regulates smc phenotype.",0.5488565488565488,0.2797494780793319,0.39602001023004896
"This paper presents an approach that allows the measurement of the integrated backscatter coefficient of a single microparticle which is isolated by a two dimensional acoustic trap. A P[VDF TrFE] (or PVDF copolymer, Ktech Corporation, Albuquerque, NM) transducer was fabricated to achieve both backscattering measurement and droplet trapping in the Rayleigh and the Mie regimes. The potential application of a cell sorter using the proposed approach was discussed along with a comparison with other acoustic techniques .Because the mean droplet diameter D was either 64 or 90 m, f1 = 45 MHz (1 = 33 m) and f2 = 15 MHz (2 = 100 m) were selected as the operating frequencies for trapping and backscattering experiments, respectively . The center frequency was found at 24 MHz, and the 6 dB bandwidth was 112%. The beam widths produced by the transducer at 15 and 45 MHz were measured to be 120 and 40 m by a needle hydrophone (HPM04/01, Precision Acoustics, Dorchester, UK) .backscattering measurements for acoustically trapped lipid droplets were undertaken by employing a p[vdf trfe] broadband transducer of f number = 1, with a bandwidth of 112%. the wide bandwidth allowed the transmission of the 45 mhz trapping signal and the 15 mhz sensing signal using the same transducer. the integrated backscatter (ib) coefficient of an individual droplet was determined within the 6 db bandwidth of the transmit pulse by normalizing the power spectrum of the rf signal to the reference spectrum obtained from a flat reflector.",PMC3107674.json,"backscattering measurements for acoustically trapped lipid droplets were undertaken by employing a p[vdf trfe] broadband transducer of f number = 1, with a bandwidth of 112%. the wide bandwidth allowed the transmission of the mhz trapping signal and the mhz sensing signal using the same transducer. tone bursts at mhz were first transmitted by the transducer to hold a single droplet at the focus (or the center of the trap) and separate it from its neighboring droplets by translating the transducer perpendicularly to the beam axis. subsequently, mhz probing pulses were sent to the trapped droplet and the backscattered rf echo signal received by the same transducer. the measured beam width at mhz was measured to be m. the integrated backscatter (ib) coefficient of an individual droplet was determined within the 6 db bandwidth of the transmit pulse by normalizing the power spectrum of the rf signal to the reference spectrum obtained from a flat reflector. the mean ib coefficient for droplets with a m average diameter (denoted as cluster a) was db, whereas it was db for 90 m droplets (cluster b). the standard deviation was 0.9 db for each cluster. the experimental values were then compared with those computed with the t matrix method and a good agreement was found: the difference was as small as db for both clusters. these results suggest that this approach might be useful as a means for measuring ultrasonic backscattering from a single microparticle, and illustrate the potential of acoustic sensing for cell sorting.",0.6586345381526105,0.40322580645161293,0.4043347482387805
"First, diabetes is more common in ethnic minorities and persons of low education and income level (, ). To fully monitor health disparities, the general consensus is that both relative and absolute measures are required (, ). The objective of this study was to quantify relative and absolute educational disparities in mortality within the US diabetic population according to cause of death and across age, gender and race/ethnicity strata; and to compare the magnitude of these disparities to those found in the non diabetic population .Educational disparities in mortality among adults with diabetes in the U.S 20200302 We identified 86,817 adults aged 35 to 84 years at the time of NHIS interview, who had been asked about the presence of diabetes and for whom NDI linked data were available. The 80,860 non diabetic participants accounted for 851,223 person years of follow up . We used data collected in the National Health Interview Survey (NHIS) from 1986 to 1996 and linked to the National Death Index (NDI) for mortality through December 31, 2002.Indeed, we found that diabetic adults who hold the lowest position on the educational scale suffer 503 excess deaths per 10,000 person years of follow up as compared to those with the highest position, a gap 73% higher than in the non diabetic population. In summary, we have shown that the risk of mortality differs substantially according to educational level among persons with diabetes in the US. Although relative educational disparities in mortality are less marked in adults with diabetes than in those without, their absolute impact is greater and translates into a major mortality burden.",PMC2875423.json,"objective to measure relative and absolute educational disparities in mortality among us adults with diabetes and to compare their magnitude to disparities observed within the non diabetic population. research design and methods 867 individuals (5007 with diabetes) aged years who participated in the national health interview survey from to were followed for mortality through december 31, 2002. relative and absolute educational disparities in all cause, cvd and non cvd mortality were measured. results in relative terms, the risk of all cause mortality was 28% higher in diabetic adults with the lowest versus the highest position on the educational scale (relative index of inequality, rii 1.28 [1.081.53]). this inverse relationship reflected marked disparities in cvd mortality and was found in all age, gender and race/ethnicity groups except hispanics. although substantial, this relative educational gradient in mortality among adults with diabetes was smaller than in the non diabetic population. in absolute terms, diabetic adults with the lowest position on the educational scale suffered excess deaths per 000 person years of follow up as compared to those with the highest position. these absolute disparities were stronger than in the non diabetic population. the results were even more striking for cvd mortality. conclusions the risk of mortality differs substantially according to educational level among persons with diabetes in the us. although relative educational disparities in mortality are weaker in adults with versus without diabetes, their absolute impact is greater and translates into a major mortality burden.",0.6563106796116505,0.4171539961013645,0.5071851527048599
"These materials are called block ionomer complexes (BIC) or polyion complex micelles . Here we would like to report on the further progress in the use of BIC as templates for preparation of cross linked polymeric micelles. Specifically, the objective of this work is to ascertain the structural determinants that guide the self assembly of BIC templates and physicochemical characteristics of the resulting cross linked micelles.Cross linked micelles were prepared by the previously described method with a slight modification . The extent of degree of cross linking was controlled by the ratio of the amine functional groups to carboxylic acid groups. Block Ionomer Complex Micelles with Cross Linked Cores for Drug Delivery1,2 Samples for AFM imaging were prepared by depositing 5 l of an aqueous dispersion of cross linked micelles (ca. 0.2 mg/ml) onto positively charged 1 (3 aminopropyl)silatrane mica surface (APS mica) for 10 minutes followed by surface washing with deionized water and drying under argon atmosphere.the structural determinants that guide the self assembly of the initial micelle templates and the swelling behavior of the cross linked micelles include the block ionomer structure, the chemical nature of metal ions, the structure of the cross links and the degree of cross linking. the application of these materials for loading and release of a drug, cisplatin, is evaluated. these cross linked block ionomer micelles have promise for delivery of pharmaceutical agents.",PMC2994363.json,"soft polymeric nanomaterials were synthesized by template assisted method involving condensation of the poly(ethylene oxide) b polycarboxylate anions by metal ions into core shell block ionomer complex micelles followed by chemical cross linking of the polyion chains in the micelle cores. the resulting materials represent nanogels and are capable of swelling in a ph dependent manner. the structural determinants that guide the self assembly of the initial micelle templates and the swelling behavior of the cross linked micelles include the block ionomer structure, the chemical nature of metal ions, the structure of the cross links and the degree of cross linking. the application of these materials for loading and release of a drug, cisplatin, is evaluated. these cross linked block ionomer micelles have promise for delivery of pharmaceutical agents.",0.5659340659340658,0.44751381215469616,0.5489370932063199
"In summary, the purpose of this study was to describe court characteristics, eligibility criteria for participants, and aspects of the court mentoring component in a national sample of VTCs. In addition, this study compared Courts with a mentoring component to Courts without a mentoring component on the VTC characteristics of number of years of operation, participant census, and number of months spent in the Court for misdemeanors and for felonies. Possibly, Courts with the mentoring component had been in operation for a longer duration and had a larger census and longer participant tenure.In addition, each year, the majority of Courts had jurisdiction at the county level. The mean number of months spent in the Court for misdemeanors was 10.4 (SD = 4.1) in 2012, 12.2 (SD = 4.9) in 2013, and 13.9 (SD = 5.0) in 2014. The mean number of months veterans spent in the Court for felonies was 18.0 (SD = 5.2) in 2012, 19.0 (SD = 9.1) in 2013, and 17.8 (SD = 5.2) in 2014 .although the number of veterans treatment courts (vtcs) has been growing at a rapid rate, thus far, vtc components have not been standardized, due in part to a lack of empirical evidence on the extent to which components vary across vtcs nationwide and change over time. this study analyzed data collected by the department of veterans affairs veterans justice program, on vtcs in 2012 (n = 173 courts), 2013 (n = 266), and 2014 (n = 351), to describe court characteristics, participant eligibility criteria, and courts mentoring component. despite growth in vtc numbers, the survey found consistency over time in these aspects of vtcs.",PMC6051754.json,"although the number of veterans treatment courts (vtcs) has been growing at a rapid rate, thus far, vtc components have not been standardized, due in part to a lack of empirical evidence on the extent to which components vary across vtcs nationwide and change over time. this study analyzed data collected by the department of veterans affairs veterans justice program, on vtcs in (n = courts), (n = 266), and (n = 351), to describe court characteristics, participant eligibility criteria, and courts mentoring component. despite growth in vtc numbers, the survey found consistency over time in these aspects of vtcs. regarding characteristics, the majority of courts had jurisdiction at the county level. across survey years, the range of means was for veteran participant census, for number of months spent in the court for misdemeanors, and for number of months spent in the court for felonies. eligibility requirements suggested openness to veterans of different backgrounds and status. less than two thirds of courts had the mentoring component; courts with the mentoring component had a higher participant census and a longer duration of participants time under court supervision than courts without this component. existing mentoring programs were organized mainly by volunteers. vtcs adherence to policies supportive of veterans may benefit from having paid mentor coordinators in order to further ensure this hallmark of vtcs.",0.717741935483871,0.5384615384615385,0.4578049659930407
"Such functional data raise the question about whether adaptations in brain structure accompany bilingualism. Increased cortical thickness in the left anterior inferior frontal gyrus (IFG) was observed for early and late bilinguals, relative to monolinguals. To examine these issues we measured asymmetry in cortical thickness and surface area in regions of interest selected to include both perisylvian language cortex and areas implicated in bilingual language control, and corpus callosum volume.These analyses revealed that the anterior cingulate was the only region which differed reliably across groups, t(76) = 5.31, p < .0001. In this area, bilinguals had significant rightward asymmetry, t(38) = 4.88, p < .0001 (i.e., right anterior cingulate thicker than left), whereas monolinguals had significant leftward asymmetry, t(38) = 2.98, p < .005. Bilinguals with greater L1 (Spanish) proficiency had less rightward asymmetry of the anterior cingulate, r = .23 p = .05 .These findings imply that some alteration in structural interhemispheric organization is associated with bilingual language experience. Only cortical thickness asymmetry varied between monolinguals and bilinguals. Bilinguals had greater volume in two adjacent regions of the corpus callosum.",PMC5450970.json,"bilingualism represents an interesting model of possible experience dependent alterations in brain structure. the current study examines whether interhemispheric adaptations in brain structure are associated with bilingualism. corpus callosum volume and cortical thickness asymmetry across regions of interest (selected to include critical language and bilingual cognitive control areas) were measured in a sample of spanish english bilinguals and age and gender matched monolingual individuals (n = per group). cortical thickness asymmetry of the anterior cingulate region differed across groups, with thicker right than left cortex for bilinguals and the reverse for monolinguals. in addition, two adjacent regions of the corpus callosum (mid anterior and central) had greater volume in bilinguals. the findings suggest that structural indices of interhemispheric organization in a critical cognitive control region are sensitive to variations in language experience.",0.5448717948717948,0.22580645161290322,0.34229406901213577
"The DAN family represents a collection of Bone morphogenetic protein (BMP) antagonists including seven members: Grem1 (Gremlin 1), Grem2 (Gremlin 2 or PRDC), Grem3 (Coco), Cerberus, NBL1 (Dan), SOST, and USAG1 (Wise) . In adults, however, increased DAN protein levels are often associated with severe disease states, including pulmonary and renal fibrosis and cancer . In this study, we investigated the expression and the role of the remaining DAN family members with a focus on Grem2 in the development of DN in type 2 diabetes mouse model .to evaluate the grem2 mediated downstream signaling, the phosphorylation status of smad2/3 and smad1/5/8 was assessed. to establish a causal relationship, the effect of sis3 (an inhibitor for samd2/3) and bmp 7 (an agonist for smad1/5/8) was evaluated on germ2 induced podocyte apoptosis. grem2 mediates podocyte apoptosis through smads.High glucose increases Grem2 expression in kidney cells. Grem2 mediates podocyte apoptosis through Smads . Heochst33342 staining results showed that high glucose caused podocyte apoptosis while silencing Grem2 expression decreased the number of apoptotic cells in the high glucose milieu  .",PMC6764603.json,"background: increased dan protein (grem1, grem2, grem3, cerberus, nbl1, sost, and usag1) levels are often associated with severe disease states in adult kidneys. grem1, sost, and usag1 have been demonstrated to be upregulated and play a critical role in the progression of diabetic nephropathy (dn); however, the expression and the role of other dan family members in dn have not been reported yet. in this study, we investigated the expression and the role of grem2 in the development of renal lesions in mice with type dn. methods: fourteen week old btbrob/ob (a mouse model of type diabetes mellitus) and control (btbr, wild type) mice were evaluated for renal functional and structural biomarkers. urine was collected for protein content assay, and renal tissues were harvested for molecular analysis with real time pcr, western blotting, and immunohistochemistry. in vitro studies, human podocytes were transfected with grem2 plasmid and were evaluated for apoptosis (morphologic assay and western blotting). to evaluate the grem2 mediated downstream signaling, the phosphorylation status of smad2/3 and smad1/5/8 was assessed. to establish a causal relationship, the effect of sis3 (an inhibitor for samd2/3) and bmp 7 (an agonist for smad1/5/8) was evaluated on germ2 induced podocyte apoptosis. results: btbrob/ob mice showed elevated urinary protein levels. renal tissues of btbrob/ob mice showed an increased expression of grem2; both glomerular and tubular cells displayed enhanced grem2 expression. in vitro studies, high glucose increased grem2 expression in cultured human podocytes, whereas, grem2 silencing partially protected podocyte from high glucose induced apoptosis. overexpression of grem2 in podocytes not only increased bax/bcl2 expression ratio but also promoted podocyte apoptosis; moreover, an overexpression of grem2 increased the phosphorylation of smad2/3 and decreased the phosphorylation of smad1/5/8; furthermore, sis3 and bmp 7 attenuated grem2 induced podocyte apoptosis. conclusions: high glucose increases grem2 expression in kidney cells. grem2 mediates podocyte apoptosis through smads.",0.570281124497992,0.40322580645161293,0.5013239440639883
"Although classified in the order Strongylida, molecular phylogenies place them in the family Rhabditidae, to which C. elegans also belongs. This clade represents just a small portion of nematode biodiversity and it is not clear how much we can generalize these findings to more distantly related nematodes of economic, health, and agricultural importance. Hypotheses of homology are proposed for individual cells between A. complexus, C. elegans, S. stercoralis, and H. contortus .Acrobeles complexus strain jb 132 was cultured on water agar with 0.02 mg/mL cholesterol. Material was observed with a Phillips (Mahwah, NJ) Tecnai 12 transmission electron microscope operating at 120 KV at the Center for Advanced Microscopy and Microanalysis at the University of California, Riverside. Mesh models for individual cells were exported in the vrml file format.The anterior sensory channel is lined by cuticle and formed by a self junction of the socket cell . All dendrites entering the sensory channel do so through a common opening in the sheath cell . Many of the microvilli terminate in pockets of the sheath cell, while others terminate between dendrites in the sensory channel.",PMC2750866.json,"amphid sensilla are the primary olfactory, chemoreceptive, and thermoreceptive organs in nematodes. their function is well described for the model organism caenorhabditis elegans, but it is not clear to what extent we can generalize these findings to distantly related nematodes of medical, economic, and agricultural importance. current detailed descriptions of anatomy and sensory function are limited to nematodes that recent molecular phylogenies would place in the same taxonomic family, the rhabditidae. using serial thin section transmission electron microscopy, we reconstructed the anatomy of the amphid sensilla in the more distantly related nematode, acrobeles complexus (cephalobidae). amphid structure is broadly conserved in number and arrangement of cells. details of cell anatomy differ, particularly for the sensory neurite termini. we identify an additional sensory neuron not found in the amphid of c. elegans and propose homology with the c. elegans interneuron aua. hypotheses of homology for the remaining sensory neurons are also proposed based on comparisons between c. elegans, strongyloides stercoralis, and haemonchus contortus.",0.4682080924855491,0.1569767441860465,0.31961527745995266
"The occurrence of both anger and sad expressions in response to the same goal blockage context and within the same individuals is consistent with findings from studies of facial expression during infancy and is of interest in light of recent work on the biphasic structure of children's tantrums. The goal blockage responses of young infants, like the tantrums of toddlers may involve both anger and sad emotion processes. To test our hypotheses, mothers and their 4 to 5 month old infants were seen initially in the laboratory for assessment of goal blockage responses.Infants participated in a standard contingency learning/goal blockage procedure. We videotaped infants' facial expressions throughout the entire procedure. Following coding, infants were assigned into goal blockage groups based on the pattern of anger or sad expression observed during the goal blockage.Preliminary analyses established that there were initially no differences in the goal blockage response of boys and girls overall or by emotion goal blockage group. The median age of tantrum onset for those children who had reportedly displayed tantrums on the 12 month questionnaire was 52 weeks. There was little evidence that either goal blockage group or infant gender influenced temperament ratings.",PMC3293480.json,"infants and their mothers participated in a longitudinal study of the sequelae of infant goal blockage responses. four month old infants participated in a standard contingency learning/goal blockage procedure during which anger and sad facial expressions to the blockage were coded. when infants were 12 and 20 months old, mothers completed a questionnaire about their children's tantrums. tantrum scores increased with age and boys tended to show more tantrum behavior than girls. anger expressed to goal blockage at months was unrelated to tantrum behavior. there was a gender by sad expression interaction. girls who expressed sadness in response to the goal blockage had lower total tantrum scores than boys; otherwise there was no difference. these results suggest that tantrums of infants who display sad, not anger expression, in response to goal blockage, are differentially influenced by children's gender.",0.5250737463126844,0.19584569732937687,0.32565752746192506
"Within sex work environments, FSWs are exposed to multiple work related harms (sex work harms hereafter), such as violence, alcohol and drug dependency, stigmatisation and discrimination, debt, criminalisation and exploitation , which potentially can increase transmission of HIV and sexually transmitted infections (STIs) . These sex work harms are context specific, with risk and vulnerability shaped by variations in sex work structures, especially in the thriving sex industry in China. Empirical data on the effects of these harms on HIV risk among FSWs are, however, limited (Pirkle et al. 2007).female sex workers (fsws) in china are exposed to multiple work related harms that increase hiv vulnerability. sex work harms were assessed by property stolen, being underpaid or not paid at all, verbal and sexual abuse, forced drinking; and forced sex more than once. mommies protection moderated the effect of sex work harms on unprotected sex with clients.These interdependent relationships of profit and workers safety indicate that these sex work structures, which have a vested profit interest, can also be used as social capital for HIV prevention intervention . Whilst the mobilisation of FSWs could be an effective way to reduce HIV risk factors, this seems to be unlikely in China due to the criminalisation of sex work. A viable alternative would be to target mommies in sex work establishments and find ways to ensure that those who see the value of humane HIV prevention among FSWs can act on that value and those who do not see the value become better informed about occupational rights and safety in public health .",PMC3883761.json,"female sex workers (fsws) in china are exposed to multiple work related harms that increase hiv vulnerability. using mixed methods, we explored the social ecological aspects of sexual risk among fsws in beijing. sex work harms were assessed by property stolen, being underpaid or not paid at all, verbal and sexual abuse, forced drinking; and forced sex more than once. the majority (90%) reported at least one type of harm, 38% received harm protection from mommies (i.e., managers) and 32% reported unprotected sex with clients. in multivariate models, unprotected sex was significantly associated with longer involvement in sex work, greater exposure to harms, and no protection from mommies. mommies protection moderated the effect of sex work harms on unprotected sex with clients. our ethnography indicated that mommies played a core role in sex work networks. such networks provide a basis for social capital; they are not only profitable economically, but also protect fsws from sex work harms. effective hiv prevention interventions for fsws in china must address the occupational safety and health of fsws by facilitating social capital and protection agency (e.g., mommies) in the sex work industry.",0.5434298440979956,0.32214765100671133,0.4150638980393738
"Because the alphaviruses (Togaviridae, Alphavirus) are mostly transmitted by mosquitoes , in most situations these viruses do not have the ecological potential to be maintained in the adult vectors for extended periods. The swallow bug (Hemiptera: Cimicidae: Oeciacus vicarius Horvath) is the only known vector for Buggy Creek virus (BCRV), an alphavirus in the western equine encephalomyelitis virus (WEEV) complex (, , , , ). Swallow bugs transmit BCRV to their avian hosts, the cliff swallow (Petrochelidon pyrrhonota Vieillot) and the house sparrow (Passer domesticus L.; , ), during blood meal acquisition.Swallow bugs clustering at the entrances of abandoned, intact cliff swallow nests were collected from site NN (from all nests) when it was inactive on 9 May 2004, 31 May 2004, and 14 May 2005 and from site CS (from about half the nests) on 24 May 2009 by brushing the bugs into a wide mouthed collecting jar. Swallow bugs were collected from site NN (385 active nests) when birds were nesting on 6 June, 29 June, and 7 July 2005 and from site CS (565 active nests) on 28 June 2007 . We monitored use of the two sites by any nesting cliff swallows or house sparrows by making several visits to each vacant colony site during the 2004 and 2005 (NN) and 2008 and 2009 (CS) bird nesting seasons.Our data demonstrated that swallow bugs in nature can maintain BCRV without blood feeding for at least 2 yr. Neither prevalence nor viral RNA concentrations in the unfed bug pools differed from those for bugs at active sites, suggesting no reduction in the number of infected bugs per pool with time . The capacity of BCRV to persist for 2 yr at sites unused by birds probably contributes to the annual spatiotemporal stability of this virus at Nebraska cliff swallow colony sites.",PMC2903633.json,"alphaviruses (togaviridae) have rarely been found to persist for long in the adult insects that serve as their vectors. the ectoparasitic swallow bug (hemiptera: cimicidae: oeciacus vicarius horvath), the vector for buggy creek virus (bcrv; togaviridae, alphavirus), lives year round in the mud nests of its host, the cliff swallow (petrochelidon pyrrhonota vieillot). we measured the prevalence of bcrv in swallow bugs at sites with cliff swallows present and at the same sites after cliff swallows had been absent for yr. we collected bugs directly from cliff swallow nests in the field and screened bug pools with bcrv specific real time polymerase chain reaction (rt pcr) and plaque assay. at two colony sites last occupied by birds yr earlier, we found 12.5 and 55.6% of bug pools positive for bcrv rna by rt pcr. infection rates (per 1,000 bugs) for these sites were 1.32 and 7.39. rna prevalence in the unfed bugs was not significantly different from that in fed bugs yr earlier at the same sites. the rna positive samples from unfed bugs failed to yield cytopathic bcrv by vero cell plaque assay. however, viral rna concentrations did not differ between unfed bugs and bugs at active sites, and over 84% of positive bug pools were cytopathic to vero cells wk later, after cliff swallows moved into one of the colony sites. these data demonstrate the persistence of potentially infectious bcrv in unfed swallow bugs for at least yr in nature.",0.5239852398523984,0.2,0.3506212168586159
