first_three,articles,references,first_three_rouge-1,first_three_rouge-2,first_three_rouge-l
"The modern biomedical research community faces many exciting and challenging research problems. The complex nature of modern research questions has led to a realization in the research community that a single lab or a single discipline often can no longer provide all the necessary expertise and resources to solve these questions . Thus, biomedical research has become increasingly interdisciplinary and collaborative in nature [].For this review, we surveyed the literature in a variety of relevant disciplines that study and support collaborations. We specifically surveyed the literature in Computer Science, Information Science, Biomedicine and Social Sciences. The focus of the search was in technical, as well as social issues related to collaboration that look explicitly at collaboratory literature as well as related literature such as CSCW.Although recognized by funding agencies such as NIH as a necessity, interdisciplinary biomedical collaboration is difficult for several reasons. Collaborative biomedical research involves a wide range of expertise from different institutions in disparate locations with little common ground such as a common vocabulary, social norms, or organizational structure. Based on lessons from collaboratories in other disciplines, the implementation of collaborative technology in biomedical research will also need to address this lack of commonality.",PMC2606933.json,"due to its complex nature, modern biomedical research has become increasingly interdisciplinary and collaborative in nature. although a necessity, interdisciplinary biomedical collaboration is difficult. there is, however, a growing body of literature on the study and fostering of collaboration in fields such as computer supported cooperative work (cscw) and information science (is). these studies of collaboration provide insight into how to potentially alleviate the difficulties of interdisciplinary collaborative research. we, therefore, undertook a cross cutting study of science and engineering collaboratories to identify emergent themes. we review many relevant collaboratory concepts: (a) general collaboratory concepts across many domains: communication, common workspace and coordination, and data sharing and management, (b) specific collaboratory concepts of particular biomedical relevance: data integration and analysis, security structure, metadata and data provenance, and interoperability and data standards, (c) environmental factors that support collaboratories: administrative and management structure, technical support, and available funding as critical environmental factors, and (d) future considerations for biomedical collaboration: appropriate training and long term planning. in our opinion, the collaboratory concepts we discuss can guide planning and design of future collaborative infrastructure by biomedical informatics researchers to alleviate some of the difficulties of interdisciplinary biomedical collaboration.",0.42966751918158574,0.11311053984575835,0.2720817138976239
"Inhibitory control, or the ability to suppress contextually inappropriate responses, is critical for adapting behavior to changing and often uncertain environmental demands. Deficits of inhibitory control are common in autism spectrum disorder (ASD; ) and emerge as early as 24 months old . They also are familial and associated with restricted, repetitive behaviors (RRBs; ; ).Quadratic functions provided the best fit for modeling the relationships between age and SST variables across participant groups. For controls, increased age was associated with increased stopping ability (; r2=.36, F(2,73)=20.89, p<.001, Cohens f=.56), greater RT slowing (; r2=.56, F(2,73)=46.02, p<.001, f=1.27), and shorter SSRT (r2=.60, F(2,73)=55.57, p<.001, f=1.50). For individuals with ASD, increased age was not significantly related to increased stopping accuracy (; r2=.03, F(2,118)=1.73, p=.18, f=.03), yet age was associated with greater RT slowing (; r2=.25, F(2,118)=18.85, p<.001, f=.33) and shorter SSRT (r2=.33, F(2,118)=29.55, p<.001, f=.49).Our results implicate deficits in proactive response slowing contribute to inhibitory control impairments in ASD. Additionally, our finding that inhibitory control impairments are related to more severe RRBs suggest shared underlying neurobiological processes involving dysmaturation fronto basal ganglia circuitry. Results showing that inhibitory control deficits in ASD become more severe in adolescence and adulthood indicate an expanded window of opportunity as well as vulnerability for these critical clinical symptoms.",PMC5906199.json,"background inhibitory control deficits are common in autism spectrum disorder (asd) and associated with more severe repetitive behaviors. inhibitory control deficits may reflect slower execution of stopping processes, or a reduced ability to delay the onset of behavioral responses in contexts of uncertainty. previous studies have documented relatively spared stopping processes in asd, but whether inhibitory control deficits in asd reflect failures to delay response onset has not been systematically assessed. further, while improvements in stopping abilities and response slowing are seen through adolescence/early adulthood in health, their development in asd is less clear. methods a stop signal test (sst) was administered to individuals with asd and age and iq matched healthy controls (ages 528). this test included go trials in which participants pressed a button when a peripheral target appeared and interleaved stop trials in which they were cued to inhibit button presses when a stop signal appeared at variable times following the go cue. stop trial accuracy, rt of the stopping process (ssrt), and reaction time (rt) slowing during go trials were examined. results relative to controls, individuals with asd had reduced accuracy on stop trials. ssrts were similar across control and asd participants, but rt slowing was reduced in patients compared to controls. age related increases in stopping ability and rt slowing were attenuated in asd. reduced stopping accuracy and rt slowing were associated with more severe repetitive behaviors in asd. discussion our findings show that inhibitory control deficits in asd involve failures to strategically delay behavioral response onset. these results suggest that reduced preparatory behavioral control may underpin inhibitory control deficits as well as repetitive behaviors in asd. typical age related improvements in inhibitory control during late childhood/early adolescence are reduced in asd, highlighting an important developmental window during which treatments may mitigate cognitive alterations contributing to repetitive behaviors.",0.4007220216606498,0.13768115942028988,0.2522351969758062
"MRI studies in neonates have attracted a lot of research interests in brain development due to its potential to reveal the early brain developing pattern . To perform volumetric or cortical surface analysis in the brain, tissue segmentation is a fundamental step, which classifies brain images into gray matter (GM), white matter (WM), and cerebrospinal fluid (CSF). The brain tissue segmentation problem has been well studied for adult brain images .Brain Tissue Segmentation of Neonatal MR Images Using a Longitudinal Subject specific Probabilistic Atlas 20414458 To evaluate the proposed segmentation method, we applied it to a dataset of 10 neonates, each with the longitudinal T1 weighted MR images acquired at a mean gestational age of two weeks, one year old, and two years old. All of the scans were performed using a 3T Siemens scanner with the following MR imaging parameters, TR=1900ms, TE=4.38ms, Flip Angle=7, acquisition matrix=256192, resolution=111 mm3, and 160 axial slices . To visually inspect the segmentation performance, segmentation results of four representative subjects are shown in .We presented a method for performing brain tissue segmentation of neonatal brain images by using a subject specific probabilistic atlas. This method takes advantage of the available longitudinal data in our study, i.e., using the segmentation results from the images acquired at a later time to guide the segmentation of the images acquired at earlier times. The experimental results demonstrated that the proposed method have potential to achieve promising segmentation results for the neonate images .",PMC2857333.json,"brain tissue segmentation of neonate mr images is a challenging task in study of early brain development, due to low signal contrast among brain tissues and high intensity variability especially in white matter. among various brain tissue segmentation algorithms, the atlas based segmentation techniques can potentially produce reasonable segmentation results on neonatal brain images. however, their performance on the population based atlas is still limited due to the high variability of brain structures across different individuals. moreover, it may be impossible to generate a reasonable probabilistic atlas for neonates without tissue segmentation samples. to overcome these limitations, we present a neonatal brain tissue segmentation method by taking advantage of the longitudinal data available in our study to establish a subject specific probabilistic atlas. in particular, tissue segmentation of the neonatal brain is formulated as two iterative steps of bias correction and probabilistic atlas based tissue segmentation, along with the guidance of brain tissue segmentation resulted from the later time images of the same subject which serve as a subject specific probabilistic atlas. the proposed method has been evaluated qualitatively through visual inspection and quantitatively by comparing with manual delineation results. experimental results show that the utilization of a subject specific probabilistic atlas can substantially improve tissue segmentation of neonatal brain images.",0.5391304347826088,0.24454148471615722,0.31741171885447994
"Cancer is the second leading cause of death among U.S. adults, accounting for approximately one fourth of all deaths in recent years . Of 1.5 million estimated new cases of cancer in 2009, 24% will be breast, colorectal, and cervical cancers , the three cancers for which broad consensus exists for population screening (, ). Yet, there remains a gap between actual and ideal rates of routine screening for these cancers in the U.S., particularly for colorectal cancer (CRCS) (, ).All ABSMs in these studies were compositional variables. Such aggregated variables are assumed to represent contextual characteristics of neighborhoods. Contextual variables measured at the area level, such as observation of the number of broken windows in a neighborhood, have been recommended by some to better capture area characteristics and others have argued for triangulation with the use of multiple methods of ABSM ascertainment (, ).Among the 3 cancer screening behaviors in this review, the breast cancer screening literature is the most extensive and the only literature that has employed prospective designs. Greater attention to cervical and colorectal cancer screening and prospective designs is needed, particularly among African American and Hispanic populations that have been largely overlooked in this literature . Limitations of this review include that it was limited to published, peer reviewed, English language articles and to studies measuring at least one indicator of area SES.",PMC2760038.json,"background although numerous studies have examined the association of area socioeconomic status (ses) and cancer screening after controlling for individual ses, findings have been inconsistent. a systematic review of existing studies is timely in order to identify conceptual and methodologic limitations and to provide a basis for future research directions and policy. objective the objectives were to: 1) describe the study designs, constructs, methods, and measures; 2) describe the independent association of area ses and cancer screening; and 3) identify neglected areas of research. methods we searched electronic databases and manually searched cited and citing articles. eligible studies were published before in peer reviewed journals in english, represented primary data on individuals aged years from developed countries, and measured the association of area and individual ses with breast, cervical, or colorectal cancer screening. results of eligible studies, most measured breast cancer screening. studies varied widely in research design, definitions and measures of ses, cancer screening behaviors, and covariates. eight employed multilevel logistic regression, the remainder analyzed data with standard single level logistic regression. the majority measured or indicators of area and individual ses; common indicators at both levels were poverty, income, and education. there was no consistent pattern in the association between area ses and cancer screening. discussion the gaps and conceptual and methodologic heterogeneity in the literature to date limit definitive conclusions about an underlying association between area ses and cancer screening. we identify five areas of research deserving greater attention in the literature.",0.4444444444444445,0.06866952789699571,0.22949336149737512
"The progression of radiographic damage in rheumatoid arthritis (RA) is not uniform and despite the advent of biologic agents, RA continues to cause joint destruction in a significant proportion of patients (). Initial radiographic damage, antibodies to cyclic citrullinated peptide (anti CCP), C reactive protein (CRP) levels, and other inflammatory markers are currently used to identify patients at greatest risk for developing progressive joint damage in an effort to selectively implement early, aggressive treatment strategies () . Recent findings among RA patients of European ancestry have suggested that lower bone mineral density (BMD) at various anatomic sites can be used as a predictor of progressive radiographic damage.The analyses were performed in participants enrolled in the Consortium for the Longitudinal Evaluation of African Americans with Early RA (CLEAR) Registry from 2001 to 2005. The CLEAR Registry has four sites participating in this longitudinal study, including the University of Alabama at Birmingham (Coordinating Site), Emory University, the University of North Carolina, and the Medical University of South Carolina. The study was approved by the Institutional Review Board (IRB) at each participating site and all participants provided informed written consent .Baseline patient characteristics are shown in . At the baseline visit, the mean (SD) age and disease duration were 52.4 (13.0) years and 14.8 (7.3) months, respectively. Women accounted for 85.1% of the total study population.",PMC2922001.json,"objective to examine the association between baseline bone mineral density (bmd) and radiographic damage at 3 year disease duration in a longitudinal cohort of african americans (aas) with recent onset ra. methods participants (n=141) included aas with < years of disease duration. all patients underwent baseline bmd measurement (femoral neck and/or lumbar spine) using dxa. t scores were calculated using aas normative data. patients were categorized as having osteopenia/osteoporosis (t score 1) or healthy. hand/wrist radiographs, obtained at baseline and at 3 year disease duration, were scored using modified sharp/van der heijde method. the association between baseline bmd and total radiographic score at 3 year disease duration was examined using multivariable negative binomial regression. results at baseline, the mean age and disease duration were 52.4 years and 14.8 months respectively (85.1% women). average total radiographic scores at baseline and 3 year disease duration were 2.4 and 5.7. in the final reduced multivariable model adjusting for age, gender, anti cyclic citrullinated peptide antibody positivity, and the presence of radiographic damage at baseline, the total radiographic score at 3 years of disease duration in patients with osteopenia/osteoporosis at the femoral neck was twice that in patients with healthy bone density and the difference was statistically significant (p=0.0084). no association between lumbar spine osteopenia/osteoporosis and radiographic score was found. conclusion these findings suggest that reduced generalized bmd may be a predictor of future radiographic damage and support the hypothesis that radiographic damage and reduced generalized bmd in ra patients may share a common pathogenic mechanism.",0.39591836734693875,0.13114754098360656,0.234667682350698
"Ephrins represent a class of membrane bound ligands that regulate an array of cellular and physiological functions including axon guidance [], angiogenesis , lymphatic valve development , and epithelial cell migration . Ephrins and their corresponding Eph receptors are divided into A and B classes based on their structure, ligand affinity, and membrane linkage. Ephrins exert their biological functions by binding to Eph receptors, which comprise the largest family of receptor tyrosine kinases.Survival analysis and disease free survival for each cancer was based on average mRNA expression. Overall survival and disease free survival was calculated by KaplanMeier method using log rank tests for comparisons. Disease free survival (DFS) was defined as time from the date of diagnosis to the date of the last known occasion that the patient was disease free, or the date of disease recurrence (local, regional, or distant recurrence).We interrogated the TCGA database for mRNA expression of EFNB2 across all cancers . High EFNB2 expression correlated significantly with poor survival in a number of solid cancers, including HNSCC (median OS 27.04 months vs. 68.43) pancreatic adenocarcinoma (median OS 15.80 vs. 22.83 months) and bladder urothelial cancer (median OS 23.19 vs. 44.28 months). In addition, EFNB2 expression correlated with reduced disease free survival in the same populations .",PMC5939940.json,"ephrin b2 is variably expressed on tumor cells and its blockade has been shown to inhibit angiogenesis in animal models of pancreatic, colorectal, lung and head, and neck squamous cell carcinomas. however, the implications of ephrinb2 expression in cancer patients have remained elusive. in this study, we analyzed the cancer genome atlas (tcga) for ephrinb2 expression. we report significant correlations between efnb2 expression, overall survival and disease free survival in head and neck squamous cell carcinoma (hnscc, n = 519), pancreatic adenocarcinoma (n = 186), and bladder urothelial carcinoma (n = 410). in hnscc patients, high efnb2 mrna expression was associated with tumor hpv negativity, oral cavity location, alcohol intake, higher tp53 mutation, and egfr amplification. ephrinb2 overexpression also correlated with worse response to chemotherapy and radiotherapy. the therapeutic potential of blocking ephrinb2 was validated in hnscc patient derived tumor xenografts and showed significant improvement in survival and tumor growth delay. our data shows that ephrinb2 overexpression can serve as a critical biomarker for patient prognosis and response to therapy. these results should guide design of future clinical trials exploring ephrinb2 inhibition in cancer patients.",0.3045685279187817,0.07142857142857144,0.21999436763910937
"Uncertainty is intrinsic to our world. For any given event, there is uncertainty in what our senses currently tell us  this is usually denoted likelihood uncertainty. There is also uncertainty in our preexisting knowledge of that event  this is known as prior uncertainty.We wanted to ask how the brain computes prior versus likelihood information online in order to arrive at a sensorimotor decision. For that decision, at each trial the subject needs to decide how much to weigh the likelihood relative to the prior. If subjects behave as predicted by Bayesian statistics, then this slope can be estimated for each trial (see Experimental Procedures and for details).In this study we tested where prior and likelihood uncertainty are represented in the brain. We were particularly interested in knowing: 1) Are prior and likelihood uncertainty represented in the same set of areas?",PMC3461114.json,"summary background uncertainty shapes our perception of the world and the decisions we make. two aspects of uncertainty are commonly distinguished: uncertainty in previously acquired knowledge (prior) and uncertainty in current sensory information (likelihood). previous studies have established that humans can take both types of uncertainty into account, often in a way predicted by bayesian statistics. however, the neural representations underlying these parameters remain poorly understood. results by varying prior and likelihood uncertainty in a decision making task while performing neuroimaging in humans, we found that prior and likelihood uncertainty had quite distinct representations. while likelihood uncertainty activated brain regions along the early stages of the visuomotor pathway, representations of prior uncertainty were identified in specialized brain areas outside this pathway, including putamen, amygdala, insula, and orbitofrontal cortex. furthermore, the magnitude of brain activity in the putamen predicted individuals personal tendencies to rely more on either prior or current information. conclusions our results suggest different pathways by which prior and likelihood uncertainty map onto the human brain, and provide a potential neural correlate for higher reliance on current or prior knowledge. overall, these findings offer insights into the neural pathways that may allow humans to make decisions close to the optimal defined by a bayesian statistical framework.",0.3667621776504298,0.09221902017291067,0.24388438343802174
"Medication prescribing for nursing home residents 65 years of age is a complex process that can potentially improve quality of life, prolong life expectancy, and/or cure disease. However, sufficient data have been published over the past 3 decades suggesting that prescribing can be suboptimal (ie, overuse, underuse, or misuse). Of concern is that these different types of suboptimal prescribing can lead to adverse health outcomes, especially medication related adverse patient events (ie, adverse drug events [ADEs], adverse drug withdrawal events, and therapeutic failures).A study by Avorn et al examined the impact of an academic detailing intervention on the use of psychotropic medications in nursing home residents. The study included 823 elderly residents from 6 randomized matched pairs of nursing homes and lasted 5 months. The intervention consisted of a clinical pharmacist educating physicians, nurses, and nurses aides in the principles of geriatric psychopharmacology.No current or updated narrative review of RCTs evaluating interventions to improve prescribing in nursing homes was found in the literature search. In a review that was published in 1990, only one RCT had been published on this topic at the time. Only 18 trials met the inclusion criteria for the present review.",PMC2925103.json,"background appropriate medication prescribing for nursing home residents remains a challenge. objective the purpose of this study was to conduct a narrative review of the published literature describing randomized controlled trials that used interventions to improve suboptimal prescribing in nursing homes. methods the pubmed, international pharmaceutical abstracts, and embase databases were searched for articles published in the english language between january and december 2009, using the terms drug utilization, pharmaceutical services, aged, long term care, nursing homes, prescribing, geriatrics, and randomized controlled trial. a manual search of the reference lists of identified articles and the authors files, book chapters, and recent review articles was also conducted. abstracts and posters from meetings were not included in the search. studies were included if they: (1) had a randomized controlled design; (2) had a process measure outcome for quality of prescribing or a distal outcome measure for medication related adverse patient events; and (3) involved nursing home residents. results eighteen studies met the inclusion criteria for this review. seven of those studies described educational approaches using various interventions (eg, outreach visits) and measured suboptimal prescribing in different manners (eg, adherence to guidelines). two studies described computerized decision support systems to measure the interventions impact on adverse drug events (ades) and appropriate drug orders. five studies described clinical pharmacist activities, most commonly involving a medication review, and used various measures of suboptimal prescribing, including a measure of medication appropriateness and the total number of medications prescribed. two studies each described multidisciplinary and multifaceted approaches that included heterogeneous interventions and measures of prescribing. most (15/18; 83.3%) of these studies reported statistically significant improvements in aspect of suboptimal prescribing. only of the studies reported significant improvements in distal health outcomes, and only measured ades or adverse drug reactions. conclusions mixed results were reported for a variety of approaches used to improve suboptimal prescribing. however, the heterogeneity of the study interventions and the various measures of suboptimal prescribing used in these studies does not allow for an authoritative conclusion based on the currently available literature.",0.446096654275093,0.1455223880597015,0.25137361391400115
"Statins are underutilized in high risk older individuals with clear indications (). Moreover, use of statins for primary prevention in older individuals without diabetes remains controversial , both because of limited randomized evidence and because the relative hazard associated with elevated cholesterol is markedly attenuated by older age . The Framingham coronary heart disease risk score reflects this attenuation in its assignment of 6 points to a man and 8 points to a woman aged 40 years with a total cholesterol of 250 mg/dL, but only 1 and 2 points for men and women, respectively, with this level at age 75 years .JUPITER was a randomized, double blind, placebo controlled trial conducted at 1315 sites in 26 countries. Institutional review boards approved the protocol at each site . 10.1059/0003 4819 152 8 201004200 00005 The primary end point was the occurrence of a first major cardiovascular event, defined as nonfatal myocardial infarction, nonfatal stroke, hospitalization for unstable angina, an arterial revascularization procedure, or confirmed death from cardiovascular causes.Participants in JUPITER who were age 70 years or older at randomization had a somewhat different profile of other cardiovascular risk factors, relative to participants age 5069 years at randomization . Higher percentages of older participants were women or had hypertension, and lower percentages were obese or were cigarette smokers, relative to younger participants . Achieved levels of lipids and high sensitivity C reactive protein during follow up were comparable in older (age  70 years) and younger subjects.",PMC2946369.json,"background there are limited randomized data on statins for primary prevention in older people, and the relative hazard of cardiovascular disease associated with elevated cholesterol weakens with advancing age. objective to assess the efficacy and safety of rosuvastatin in individuals years of age or older. design secondary analysis of the jupiter trial, a randomized, double blind, placebo controlled trial. setting sites in countries randomized subjects in jupiter. participants among the randomized participants with low density lipoprotein cholesterol (ldl) levels of less than mg/dl and high sensitivity c reactive protein levels of 2.0 mg/l or higher, and without cardiovascular disease, were years of age or older. intervention participants were randomly assigned in a 1:1 ratio to receive mg rosuvastatin daily or placebo. measurements the primary end point was the occurrence of a first cardiovascular event (myocardial infarction, stroke, arterial revascularization, hospitalization for unstable angina, or death from cardiovascular causes). results the 32% of trial participants aged years or older accrued 49% (n=194) of the confirmed primary end points. the rates of the primary end point in this age group were 1.22 and 1.99 per person years of follow up in the rosuvastatin and placebo groups, respectively (hazard ratio 0.61; [95% ci, 0.46 to 0.82]; p<0.001). corresponding rates of all cause mortality in this age group were 1.63 and 2.04 (hazard ratio 0.80; [95% ci, 0.62 to 1.04]; p=0.090). while there was no significant heterogeneity in treatment effects by age, absolute reductions in event rates associated with rosuvastatin were greater in older individuals. the relative rate of any serious adverse event among older people in the rosuvastatin group versus placebo was 1.05 (95% ci: 0.931.17). limitations effect estimates from this exploratory analysis with age cutpoint chosen after trial completion should be viewed in the context of the overall trial results. conclusion in apparently healthy older people without hyperlipidemia but with elevated high sensitivity c reactive protein, rosuvastatin reduces the incidence of major cardiovascular events. primary funding source astrazeneca",0.4906937394247039,0.1765704584040747,0.319677891123136
"IBMPFD is an autosomal dominantly inherited disorder with variable penetrance of three predominant phenotypic features . (1) 90% of patients develop disabling weakness with a mean onset of 45 years of age at this same mean age (2) 51% of affected patients have osteolytic lesions consistent with PDB. Finally (3) 32% develop a typical FTD manifested by prominent language and behavior dysfunction with a mean onset of 54 years old .Fundamentally, VCP is involved in protein homeostasis or maintaining the proper balance between protein synthesis and protein degradation necessary for all cells . This balance is disturbed in many disease states associated with protein accumulation . VCP mutations may affect the normal function of VCP in protein homeostasis.IBMPFD is an autosomal dominant multisystem disorder due to mutations in the multifunctional chaperone VCP . Muscle weakness typically presents in the 3rd to 4th decade of life and is phenotypically heterogeneous with both proximal and distal weakness owing to the confusion in the diagnosis as being FSHD or LGMD. Muscle biopsies often show vacuoles in a subset of patients but more commonly have prominent ubiquitinated sarcoplasmic and myonuclear inclusions in association with VCP and TDP 43 inclusions.",PMC2859037.json,"mutations in valosin containing protein (vcp) cause inclusion body myopathy (ibm) associated with paget's disease of the bone (pdb) and fronto temporal dementia (ftd) or ibmpfd. although ibmpfd is a multisystem disorder, muscle weakness is the presenting symptom in greater than half of patients and an isolated symptom in 30%. patients with the full spectrum of the disease make up only 12% of those affected; therefore it is important to consider and recognize ibmpfd in a neuromuscular clinic. the current review describes the skeletal muscle phenotype and common muscle histochemical features in ibmpfd. in addition to myopathic features; vacuolar changes and tubulofilamentous inclusions are found in a subset of patients. the most consistent findings are vcp, ubiquitin and tar dna binding protein (tdp 43) positive inclusions. vcp is a ubiquitously expressed multifunctional protein that is a member of the aaa+ (atpase associated with various activities) protein family. it has been implicated in multiple cellular functions ranging from organelle biogenesis to protein degradation. although the role of vcp in skeletal muscle is currently unknown, it is clear that vcp mutations lead to the accumulation of ubiquitinated inclusions and protein aggregates in patient tissue, transgenic animals and in vitro systems. we suggest that ibmpfd is novel type of protein surplus myopathy. instead of accumulating a poorly degraded and aggregated mutant protein as seen in some myofibrillar and nemaline myopathies, vcp mutations disrupt its normal role in protein homeostasis resulting in the accumulation of ubiquitinated and aggregated proteins that are deleterious to skeletal muscle.",0.41441441441441446,0.10407239819004527,0.21987601041707489
"Congenital central hypoventilation syndrome (CCHS) is a genetic condition characterized by mutations in a transcription protein for cellular nervous system development, PHOX2B [, ], which in the mouse, targets the expression of neurons in autonomic and certain brainstem respiratory ganglia [, , , ]. Affected patients show multiple autonomic and physiological deficits, including impaired CO2 and O2 sensitivity, and reduced breathing drive during sleep [, , ]. Autonomic impairments in CCHS include increased and poorly regulated sympathetic tone, with associated impaired blood pressure control, and a range of parasympathetic alterations [, , , ].We studied 13 CCHS patients (mean age  SD: 15.1  2.4 years; range: 12 18 years; mean body mass index  SD: 20.8  3.9 kg/m2; 8 male) and 31 control subjects (15.0  2.3 years; 10 19 years; 21.2  4.3 kg/m2; 18 male) during unsedated awake conditions. CCHS subjects were recruited from the CCHS family network (http://www.cchsnetwork.org), and were diagnosed based on standard criteria . Of the 13 CCHS subjects, five showed PHOX2B mutations, tests on two were inconclusive, and the remaining six were untested.Basilar arteries were dilated in CCHS, relative to control subjects. The left and right middle cerebral arteries, however, were unaffected. Both the forebrain and more caudal sites, including the midbrain, pons, medulla, and cerebellum, show neural injury in CCHS [ ]; functional MRI studies also revealed abnormal functional responses to cardiovascular and respiratory challenges in these areas [, , ].",PMC2786285.json,"congenital central hypoventilation syndrome (cchs) patients show hypoventilation during sleep and severe autonomic impairments, including aberrant cardiovascular regulation. abnormal sympathetic patterns, together with increased and variable co2 levels, lead to the potential for sustained cerebral vasculature changes. we performed high resolution t1 weighted imaging in cchs and control subjects using a 3.0 tesla magnetic resonance imaging scanner, and evaluated resting basilar and bilateral middle cerebral artery cross sections. two t1 weighted image series were acquired; images were averaged and reoriented to common space, and regions containing basilar and both middle cerebral arteries were oversampled. cross sections of the basilar and middle cerebral arteries were manually outlined to calculate cross sectional areas, and differences between and within groups were evaluated. basilar arteries in cchs were significantly dilated over control subjects, but both middle cerebral artery cross sections were similar between groups. no significant differences appeared between left and right middle cerebral arteries within either group. basilar artery dilation may result from differential sensitivity to high co2 over other vascular beds, damage to serotonergic or other chemosensitive cells accompanying the artery, or enhanced microvascular resistance, and that dilation may impair tissue perfusion, leading to further neural injury in cchs.",0.35046728971962615,0.11267605633802817,0.287866885739097
"Epithelial cells represent the first line of defense of the organism against microbes and foreign antigens that come in contact with body surfaces such as skin, gut and airways. Recent work strongly suggests that cytokines produced by epithelial cells play a critical role in shaping the immune response and in the pathogenesis of immune mediated diseases . This review focuses on the epithelial cell derived TSLP which is expressed in skin, gut, lungs and thymus.TSLP has been suggested to be a master switch Th2 driven allergic inflammation in AD and asthma. Indeed, a number of studies have established a direct link between TLSP expression in skin keratinocytes and airway epithelial cells and the pathogenesis of atopic dermatitis and asthma, respectively. There is also evidence to suggest that TSLP may play a role in IBD and autoimmune disease .The evidence available to date indicates that TSLP plays a critical role in Th2 cell differentiation. This role is exerted both at the induction phase of the Th2 response via polarization of DCs to drive Th2 cell differentiation and at the effector phase of the response by promoting the expansion of activated T cells and their secretion of Th2 cyokines. More importantly, there is strong evidence that the Th2 skewing properties of TSLP play an important role in the pathogenesis of AD and asthma, two diseases that affect a large segment of the population, and which are on the rise, Conversely, TSLP appears to protect against IBD, a disease dominated by Th17 and Th1 driven inflammation.",PMC2895428.json,"thymic stromal lymphopoietin (tslp) is an epithelial cell derived cytokine expressed in skin, gut, lungs and thymus. tslp signals via tslpr, a heterodimer of the il 7 receptor alpha chain (il 7r) and the tslp receptor chain (tslpr), which is closely related to the common receptor chain (c), expressed on a wide range of cell types in the adptaive and innate immune system. tslp exerts profound influence on the polarization of dendritic cells (dcs) to drive t helper (th) cytokine production. it also directly promotes t cell proliferation in response to t cell receptor (tcr) activation, and th2 cytokine production. tslp also supports b cell expansion and differentiation. tslp further amplifies th2 cytokine production by mast cells and nkt cells. these properties confer on tslp a critical role in driving th2 mediated inflammation. this role is supported by the finding that tslp expression is up regulated in keratinocytes of atopic dermatitis (ad) skin lesions and in bronchial epithelial cells in asthma.",0.4541062801932367,0.145631067961165,0.2761063613719238
"Expanded criteria donors and donation after cardiac death donors have become a larger percentage of the donor pool, as transplant physicians try to meet the increasing demand for organ allografts. Many clinical centers have chosen to use machine pulsatile perfusion (PP) of kidneys from nonideal donors to evaluate and resuscitate these organs in efforts to maximize organ use and recipient outcomes (). While studies support the utility of PP, current methods to evaluate the physiologic response to PP in vitro are essentially limited to measures of flow and resistance.FIGURE 1Linear relationships between adjusted IR temperature and renal resistance (A) and flow (B). Assuming default perfusate temperature as 5C and default temperature of cassette external wall as 15C, pixel intensity of IR images were adjusted to eliminate the effects of the environment temperature fluctuations via the equation: adjusted temperature = real temperature + (5Creal perfusate temperature) + (15Creal temperature of cassette external wall) . FIGURE 2Mean temperature (A) and its standard deviation (B) for a whole kidney before and after PP (n=6, pair Students t test, where * represents a significant difference, P<0.05) .The results of this series of studies in the evaluation of kidneys undergoing PP demonstrate that IR is able to provide data that correlate with the standard measures of flow and resistance. demonstrates the excellent correlation of resistance and flow with temperature and the derivative of temperature. In addition, IR can provide data on the homogeneity of flow within the renal allograft, which standard measures of flow and resistance are unable to provide.",PMC2751614.json,"assessment of pulsatile perfusion (pp) is limited to measurements of flow (v) and resistance (r). we investigated infrared (ir) imaging during pp as a means for precise organ assessment. ir was used to monitor porcine kidneys during hr of pp in an uncontrolled donation after cardiac death model. an ir camera (lockheed martin) was focused on the anterior surfaces of the kidneys. the degree of temperature homogeneity was compared with standard measurements of v and r. ir thermal images correlated with v and r(r=0.92,p<0.001). ir detected an increase in homogeneity during pp by comparing standard deviation differences before and after pp (p=0.002), which was not evident by standard measurements of v and r. finally, ir assessment allowed for measurement of dynamic changes in perfusion.",0.35844155844155845,0.13577023498694518,0.2547986080043399
